measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,179,Ethiopia,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,1997,145.55300835587715,167.26771849299246,123.79548798836868
1,Deaths,179,Ethiopia,3,Both,1,Under 5,332,Meningitis,1,Number,1997,16396.924093513466,20329.780710217135,12225.6234779263
1,Deaths,179,Ethiopia,3,Both,1,Under 5,332,Meningitis,3,Rate,1997,134.83969907089474,167.1814480270353,100.53711179707099
1,Deaths,179,Ethiopia,3,Both,2,Early Neonatal,332,Meningitis,1,Number,1997,1143.6881992688843,1529.1629188960637,917.5026307030887
1,Deaths,179,Ethiopia,3,Both,2,Early Neonatal,332,Meningitis,3,Rate,1997,1997.9886599632662,2671.401325242109,1602.8493192489886
1,Deaths,179,Ethiopia,3,Both,3,Late Neonatal,332,Meningitis,1,Number,1997,1904.767355413499,2391.8870250364785,1420.1367989783096
1,Deaths,179,Ethiopia,3,Both,3,Late Neonatal,332,Meningitis,3,Rate,1997,1138.9208221272168,1430.1851243132985,849.1448396722283
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,332,Meningitis,1,Number,1997,6209.282080227571,7820.819198895581,4486.476993298754
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,332,Meningitis,3,Rate,1997,243.08356102933442,306.17268735268135,175.63846994164444
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,332,Meningitis,1,Number,1997,7139.186458603495,9583.030767046675,4643.51628290171
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,332,Meningitis,3,Rate,1997,76.09902991422248,102.14880214139285,49.49682804458353
1,Deaths,179,Ethiopia,3,Both,22,All Ages,332,Meningitis,1,Number,1997,25662.95727175143,30491.676895893386,19822.81369721771
1,Deaths,179,Ethiopia,3,Both,22,All Ages,332,Meningitis,3,Rate,1997,40.20069932202752,47.764827791904985,31.052187973503635
1,Deaths,179,Ethiopia,3,Both,1,Under 5,338,Diphtheria,1,Number,1997,1145.0004415551377,1948.482651922698,562.5039892471801
1,Deaths,179,Ethiopia,3,Both,1,Under 5,338,Diphtheria,3,Rate,1997,9.415882765256761,16.023298817005056,4.625737620281642
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,338,Diphtheria,1,Number,1997,246.7831202059776,465.6989757059132,107.51562132699974
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,338,Diphtheria,3,Rate,1997,9.661168374460573,18.231377463553383,4.209066323733623
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,338,Diphtheria,1,Number,1997,898.2173213491595,1689.9087270064372,370.8892862520941
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,338,Diphtheria,3,Rate,1997,9.574405599737357,18.013315034487025,3.9534357385146284
1,Deaths,179,Ethiopia,3,Both,22,All Ages,338,Diphtheria,1,Number,1997,1375.2601830132346,2208.8116207843527,759.9142510700367
1,Deaths,179,Ethiopia,3,Both,22,All Ages,338,Diphtheria,3,Rate,1997,2.1543277542580097,3.4600755823216907,1.1903961026119638
1,Deaths,179,Ethiopia,3,Both,1,Under 5,339,Whooping cough,1,Number,1997,11762.89575128262,37142.43953828417,1083.9903531854375
1,Deaths,179,Ethiopia,3,Both,1,Under 5,339,Whooping cough,3,Rate,1997,96.73188180048435,305.4399313882532,8.914167814992789
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,339,Whooping cough,1,Number,1997,6004.874113434175,18619.548459087786,557.3742402176113
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,339,Whooping cough,3,Rate,1997,235.08131280982934,728.9258380781164,21.82031890120715
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,339,Whooping cough,1,Number,1997,5758.021637848449,18668.929684632054,527.9049880234912
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,339,Whooping cough,3,Rate,1997,61.37672176040662,198.99850589071647,5.627119799771307
1,Deaths,179,Ethiopia,3,Both,22,All Ages,339,Whooping cough,1,Number,1997,12368.647139581224,39220.172822794884,1135.4907924960767
1,Deaths,179,Ethiopia,3,Both,22,All Ages,339,Whooping cough,3,Rate,1997,19.375329951777836,61.437906719451426,1.7787320240879696
1,Deaths,179,Ethiopia,3,Both,1,Under 5,340,Tetanus,1,Number,1997,5331.788563137894,8996.032864841565,3164.0008202655604
1,Deaths,179,Ethiopia,3,Both,1,Under 5,340,Tetanus,3,Rate,1997,43.84583116095296,73.97865339920571,26.019082361517224
1,Deaths,179,Ethiopia,3,Both,2,Early Neonatal,340,Tetanus,1,Number,1997,1845.7423073468715,3568.77370686845,996.8006794904007
1,Deaths,179,Ethiopia,3,Both,2,Early Neonatal,340,Tetanus,3,Rate,1997,3224.455932701702,6234.539624397971,1741.380609801384
1,Deaths,179,Ethiopia,3,Both,3,Late Neonatal,340,Tetanus,1,Number,1997,2639.0716748738596,4590.537726893735,1374.9754890300144
1,Deaths,179,Ethiopia,3,Both,3,Late Neonatal,340,Tetanus,3,Rate,1997,1577.9846672915533,2744.828121429471,822.1414599111927
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,340,Tetanus,1,Number,1997,491.75147132722293,1167.276674968681,214.01273417122738
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,340,Tetanus,3,Rate,1997,19.251291412944603,45.69703343988978,8.3782596531771
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,340,Tetanus,1,Number,1997,355.22310958993944,1085.4484373165621,134.88922888466357
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,340,Tetanus,3,Rate,1997,3.7864446039690307,11.570166093946918,1.437830419967537
1,Deaths,179,Ethiopia,3,Both,22,All Ages,340,Tetanus,1,Number,1997,11027.502607719516,15735.194162356045,7349.687380427095
1,Deaths,179,Ethiopia,3,Both,22,All Ages,340,Tetanus,3,Rate,1997,17.274443935336542,24.64898345877294,11.513192706620792
1,Deaths,123,Peru,3,Both,1,Under 5,294,All causes,1,Number,1995,39409.87734823869,43138.87173434211,35980.12279568988
1,Deaths,123,Peru,3,Both,1,Under 5,294,All causes,3,Rate,1995,1203.7371156539955,1317.635692575566,1098.978534042454
1,Deaths,123,Peru,3,Both,2,Early Neonatal,294,All causes,1,Number,1995,10178.737598420183,11746.85950284348,8751.319905044871
1,Deaths,123,Peru,3,Both,2,Early Neonatal,294,All causes,3,Rate,1995,75863.90260742327,87551.38804296494,65225.11014192689
1,Deaths,123,Peru,3,Both,3,Late Neonatal,294,All causes,1,Number,1995,4644.008896219184,5553.729655786118,3871.746990001602
1,Deaths,123,Peru,3,Both,3,Late Neonatal,294,All causes,3,Rate,1995,11656.4497493317,13939.846391497671,9718.07445670962
1,Deaths,123,Peru,3,Both,4,Post Neonatal,294,All causes,1,Number,1995,13718.956378066972,16043.894758190385,11574.160943655384
1,Deaths,123,Peru,3,Both,4,Post Neonatal,294,All causes,3,Rate,1995,2157.5917745028883,2523.2367832733876,1820.2779978750925
1,Deaths,123,Peru,3,Both,5,1 to 4,294,All causes,1,Number,1995,10868.174475532382,13018.447662436143,9025.304245827543
1,Deaths,123,Peru,3,Both,5,1 to 4,294,All causes,3,Rate,1995,420.4555565442032,503.64287669231913,349.1606919085912
1,Deaths,123,Peru,3,Both,22,All Ages,294,All causes,1,Number,1995,136633.26175466902,143529.73272164748,130285.46732964978
1,Deaths,123,Peru,3,Both,22,All Ages,294,All causes,3,Rate,1995,569.338756925358,598.0757434913471,542.8880571415273
1,Deaths,123,Peru,3,Both,1,Under 5,297,Tuberculosis,1,Number,1995,815.8537296267539,960.8788180063907,692.9112287370199
1,Deaths,123,Peru,3,Both,1,Under 5,297,Tuberculosis,3,Rate,1995,24.919474034860283,29.349127038877345,21.164312604018857
1,Deaths,123,Peru,3,Both,4,Post Neonatal,297,Tuberculosis,1,Number,1995,368.14275596165027,446.0986685239614,290.9815321237177
1,Deaths,123,Peru,3,Both,4,Post Neonatal,297,Tuberculosis,3,Rate,1995,57.89811996017153,70.15831170385344,45.76290957861061
1,Deaths,123,Peru,3,Both,5,1 to 4,297,Tuberculosis,1,Number,1995,447.7109736651039,585.5400185269584,344.3298056561358
1,Deaths,123,Peru,3,Both,5,1 to 4,297,Tuberculosis,3,Rate,1995,17.32053225931369,22.652705375950024,13.321039370304733
1,Deaths,123,Peru,3,Both,22,All Ages,297,Tuberculosis,1,Number,1995,6909.8573008659605,7430.226963735553,6390.306853616925
1,Deaths,123,Peru,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1995,28.792766239236713,30.961100751603126,26.627845326143827
1,Deaths,123,Peru,3,Both,1,Under 5,298,HIV/AIDS,1,Number,1995,107.99730557620008,132.51718727,83.67617444999999
1,Deaths,123,Peru,3,Both,1,Under 5,298,HIV/AIDS,3,Rate,1995,3.298674694264384,4.047611094280635,2.5558089407731943
1,Deaths,123,Peru,3,Both,4,Post Neonatal,298,HIV/AIDS,1,Number,1995,21.1096727561,25.9066826275,16.35411081
1,Deaths,123,Peru,3,Both,4,Post Neonatal,298,HIV/AIDS,3,Rate,1995,3.3199359372426747,4.074365702562779,2.5720247218933583
1,Deaths,123,Peru,3,Both,5,1 to 4,298,HIV/AIDS,1,Number,1995,86.88763282009994,106.61050464249999,67.32206363999998
1,Deaths,123,Peru,3,Both,5,1 to 4,298,HIV/AIDS,3,Rate,1995,3.361409783807691,4.124425786854594,2.604479326236973
1,Deaths,123,Peru,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1995,767.9866608006301,812.569918775,724.3303832574998
1,Deaths,123,Peru,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1995,3.2001327142477103,3.385907220022053,3.01822085421305
1,Deaths,123,Peru,3,Both,1,Under 5,302,Diarrheal diseases,1,Number,1995,3093.3339242635425,3804.6879462825323,2523.4898988256186
1,Deaths,123,Peru,3,Both,1,Under 5,302,Diarrheal diseases,3,Rate,1995,94.48293438837776,116.21056452301639,77.07759213135682
1,Deaths,123,Peru,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,1995,32.838012006817245,44.54562749349199,24.53777239978977
1,Deaths,123,Peru,3,Both,2,Early Neonatal,302,Diarrheal diseases,3,Rate,1995,244.74741790113916,332.00631346242216,182.8842877165528
1,Deaths,123,Peru,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,1995,113.25893037891467,152.9119125862156,80.85004930379893
1,Deaths,123,Peru,3,Both,3,Late Neonatal,302,Diarrheal diseases,3,Rate,1995,284.2796084434047,383.80848636757156,202.9334047374404
1,Deaths,123,Peru,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,1995,1584.1476293765913,2136.7381393709757,1153.3662940345644
1,Deaths,123,Peru,3,Both,4,Post Neonatal,302,Diarrheal diseases,3,Rate,1995,249.1402261622167,336.04659907979214,181.39088429323314
1,Deaths,123,Peru,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,1995,1363.0893525012189,1805.1353595609012,1018.0068706397456
1,Deaths,123,Peru,3,Both,5,1 to 4,302,Diarrheal diseases,3,Rate,1995,52.73364847202663,69.83502095503668,39.38349042189899
1,Deaths,123,Peru,3,Both,22,All Ages,302,Diarrheal diseases,1,Number,1995,4018.3639075806745,4845.004108307713,3311.201412260882
1,Deaths,123,Peru,3,Both,22,All Ages,302,Diarrheal diseases,3,Rate,1995,16.744168166925277,20.188705011485972,13.797484388325937
1,Deaths,123,Peru,3,Both,1,Under 5,322,Lower respiratory infections,1,Number,1995,8982.815803863286,10189.105598270306,7776.1730866852895
1,Deaths,123,Peru,3,Both,1,Under 5,322,Lower respiratory infections,3,Rate,1995,274.3715411912282,311.21651243870247,237.5157902543208
1,Deaths,123,Peru,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,1995,677.2548806319479,902.4837008471026,508.65577594634726
1,Deaths,123,Peru,3,Both,2,Early Neonatal,322,Lower respiratory infections,3,Rate,1995,5047.698480078563,6726.368071073762,3791.10001353078
1,Deaths,123,Peru,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,1995,954.6218489202132,1212.603870073899,743.2890967221439
1,Deaths,123,Peru,3,Both,3,Late Neonatal,322,Lower respiratory infections,3,Rate,1995,2396.09825480993,3043.632429056919,1865.6536192731037
1,Deaths,123,Peru,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,1995,5034.186093420967,6082.176184753356,4022.6797804018097
1,Deaths,123,Peru,3,Both,4,Post Neonatal,322,Lower respiratory infections,3,Rate,1995,791.730668656908,956.5489491810932,632.6502225438938
1,Deaths,123,Peru,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,1995,2316.752980890168,2918.976034117282,1776.9918297099575
1,Deaths,123,Peru,3,Both,5,1 to 4,322,Lower respiratory infections,3,Rate,1995,89.62790081706918,112.9260204394954,68.74623612431495
1,Deaths,123,Peru,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,1995,18019.631159060475,20254.228902521114,16588.64569636047
1,Deaths,123,Peru,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,1995,75.08621453225554,84.39758633990859,69.12342425667302
1,Deaths,123,Peru,3,Both,1,Under 5,332,Meningitis,1,Number,1995,337.9982500615312,437.84187849029337,276.928569278665
1,Deaths,123,Peru,3,Both,1,Under 5,332,Meningitis,3,Rate,1995,10.323834175630815,13.373462578157127,8.458519022530924
1,Deaths,123,Peru,3,Both,2,Early Neonatal,332,Meningitis,1,Number,1995,11.027737221054048,16.738110850744235,7.745345790906363
1,Deaths,123,Peru,3,Both,2,Early Neonatal,332,Meningitis,3,Rate,1995,82.19164453636662,124.75205290783812,57.72741001136869
1,Deaths,123,Peru,3,Both,3,Late Neonatal,332,Meningitis,1,Number,1995,19.05255533312222,30.329268939743564,12.45442456536141
1,Deaths,123,Peru,3,Both,3,Late Neonatal,332,Meningitis,3,Rate,1995,47.82186227457631,76.12638287965105,31.260571921205383
1,Deaths,123,Peru,3,Both,4,Post Neonatal,332,Meningitis,1,Number,1995,180.10539786247776,245.2838957033066,132.53052064141082
1,Deaths,123,Peru,3,Both,4,Post Neonatal,332,Meningitis,3,Rate,1995,28.325326960942345,38.57600397604354,20.843186123373624
1,Deaths,123,Peru,3,Both,5,1 to 4,332,Meningitis,1,Number,1995,127.81255964487717,168.20086499652047,95.74586372491522
1,Deaths,123,Peru,3,Both,5,1 to 4,332,Meningitis,3,Rate,1995,4.94466674415378,6.507163504095664,3.7041069325759652
1,Deaths,10,Cambodia,3,Both,1,Under 5,294,All causes,1,Number,1997,39947.52796596467,43097.69736630544,36766.59233098215
1,Deaths,10,Cambodia,3,Both,1,Under 5,294,All causes,3,Rate,1997,2125.4169936113176,2293.022447994954,1956.174614960604
1,Deaths,10,Cambodia,3,Both,2,Early Neonatal,294,All causes,1,Number,1997,9403.665731621708,11069.21102630197,7832.985441608241
1,Deaths,10,Cambodia,3,Both,2,Early Neonatal,294,All causes,3,Rate,1997,122334.48486657634,144001.9527946946,101901.13795136793
1,Deaths,10,Cambodia,3,Both,3,Late Neonatal,294,All causes,1,Number,1997,3772.5068830558525,4117.733225514504,3448.657520864787
1,Deaths,10,Cambodia,3,Both,3,Late Neonatal,294,All causes,3,Rate,1997,16644.884257239108,18168.076312522902,15216.010747514805
1,Deaths,10,Cambodia,3,Both,4,Post Neonatal,294,All causes,1,Number,1997,18182.91412402476,19660.496882359166,16775.77662039275
1,Deaths,10,Cambodia,3,Both,4,Post Neonatal,294,All causes,3,Rate,1997,5114.343364333942,5529.945919776746,4718.555081701229
1,Deaths,10,Cambodia,3,Both,5,1 to 4,294,All causes,1,Number,1997,8588.441227262352,9986.743558134849,7392.039250853116
1,Deaths,10,Cambodia,3,Both,5,1 to 4,294,All causes,3,Rate,1997,575.0024824474933,668.6198560998358,494.902486623259
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,1997,111386.73546440674,116775.66312630005,106200.33311002822
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,1997,928.1688611709443,973.0739823239952,884.9513528494429
1,Deaths,10,Cambodia,3,Both,1,Under 5,297,Tuberculosis,1,Number,1997,911.8295056343068,1080.6312716620985,747.8120657810963
1,Deaths,10,Cambodia,3,Both,1,Under 5,297,Tuberculosis,3,Rate,1997,48.5140889869969,57.495223999224656,39.787505099011526
1,Deaths,10,Cambodia,3,Both,4,Post Neonatal,297,Tuberculosis,1,Number,1997,684.6766643406412,804.5461214584545,564.4447991857359
1,Deaths,10,Cambodia,3,Both,4,Post Neonatal,297,Tuberculosis,3,Rate,1997,192.58032739417447,226.29624104889444,158.762478531103
1,Deaths,10,Cambodia,3,Both,5,1 to 4,297,Tuberculosis,1,Number,1997,227.1528412936657,293.30070407633684,170.04689920806723
1,Deaths,10,Cambodia,3,Both,5,1 to 4,297,Tuberculosis,3,Rate,1997,15.208050469537167,19.63669873086501,11.384765476040272
1,Deaths,10,Cambodia,3,Both,22,All Ages,297,Tuberculosis,1,Number,1997,5373.539158254127,5887.70550266815,4866.4620563707485
1,Deaths,10,Cambodia,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1997,44.77689107396416,49.06136164721022,40.55149408913781
1,Deaths,10,Cambodia,3,Both,1,Under 5,298,HIV/AIDS,1,Number,1997,488.13665426549943,830.6906372724999,227.96150142250002
1,Deaths,10,Cambodia,3,Both,1,Under 5,298,HIV/AIDS,3,Rate,1997,25.971417832523,44.19707768643523,12.128741719020441
1,Deaths,10,Cambodia,3,Both,4,Post Neonatal,298,HIV/AIDS,1,Number,1997,376.6251470367994,648.1886258874998,174.94899065250002
1,Deaths,10,Cambodia,3,Both,4,Post Neonatal,298,HIV/AIDS,3,Rate,1997,105.9340823176363,182.31726636514995,49.20824040291306
1,Deaths,10,Cambodia,3,Both,5,1 to 4,298,HIV/AIDS,1,Number,1997,111.51150722869997,192.18997556999994,51.442738340000005
1,Deaths,10,Cambodia,3,Both,5,1 to 4,298,HIV/AIDS,3,Rate,1997,7.4657777565537256,12.867260790407611,3.4441293206387424
1,Deaths,10,Cambodia,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1997,3278.6979289754563,5519.9256395305,2007.1391772064997
1,Deaths,10,Cambodia,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1997,27.320895169183974,45.9967075364058,16.725187936894386
1,Deaths,10,Cambodia,3,Both,1,Under 5,302,Diarrheal diseases,1,Number,1997,3149.9429389828297,4180.403318386499,2300.961910774073
1,Deaths,10,Cambodia,3,Both,1,Under 5,302,Diarrheal diseases,3,Rate,1997,167.59340545738334,222.41927612186447,122.42318350658121
1,Deaths,10,Cambodia,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,1997,55.232504082610305,85.08500667515996,32.739264845542486
1,Deaths,10,Cambodia,3,Both,2,Early Neonatal,302,Diarrheal diseases,3,Rate,1997,718.5325518447531,1106.8907337351552,425.91274659218885
1,Deaths,10,Cambodia,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,1997,198.95375179151685,328.1493497076515,113.6596326797377
1,Deaths,10,Cambodia,3,Both,3,Late Neonatal,302,Diarrheal diseases,3,Rate,1997,877.8147459417747,1447.845720177381,501.4838910358943
1,Deaths,10,Cambodia,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,1997,2048.561155555119,2962.102413002821,1353.3509834130255
1,Deaths,10,Cambodia,3,Both,4,Post Neonatal,302,Diarrheal diseases,3,Rate,1997,576.2027517086744,833.1562651116604,380.6596442364517
1,Deaths,10,Cambodia,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,1997,847.1955275535832,1336.7785617467482,496.41328168561563
1,Deaths,10,Cambodia,3,Both,5,1 to 4,302,Diarrheal diseases,3,Rate,1997,56.72036619583468,89.4983118760871,33.235235793785854
1,Deaths,10,Cambodia,3,Both,22,All Ages,302,Diarrheal diseases,1,Number,1997,4940.580744162674,6347.299938862215,3672.2693665317315
1,Deaths,10,Cambodia,3,Both,22,All Ages,302,Diarrheal diseases,3,Rate,1997,41.169113931864075,52.89109274278633,30.60046657831956
1,Deaths,10,Cambodia,3,Both,1,Under 5,322,Lower respiratory infections,1,Number,1997,14624.355595165305,16695.282773317704,12514.852390796317
1,Deaths,10,Cambodia,3,Both,1,Under 5,322,Lower respiratory infections,3,Rate,1997,778.0920493769136,888.2761844434644,665.8554683683631
1,Deaths,10,Cambodia,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,1997,1489.1070812653645,2022.4928255736784,1003.9595146579721
1,Deaths,10,Cambodia,3,Both,2,Early Neonatal,322,Lower respiratory infections,3,Rate,1997,19372.141981311503,26311.081765794876,13060.743922402286
1,Deaths,10,Cambodia,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,1997,1496.8400367165157,1821.5768692186414,1166.3974129516646
1,Deaths,10,Cambodia,3,Both,3,Late Neonatal,322,Lower respiratory infections,3,Rate,1997,6604.289915189281,8037.0790812840305,5146.325914930375
1,Deaths,10,Cambodia,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,1997,9061.78017878052,10453.313330612344,7648.532090656803
1,Deaths,10,Cambodia,3,Both,4,Post Neonatal,322,Lower respiratory infections,3,Rate,1997,2548.824407918427,2940.22362439047,2151.317389387047
1,Deaths,10,Cambodia,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,1997,2576.6282984029026,3262.271865758836,1923.7929562007787
1,Deaths,10,Cambodia,3,Both,5,1 to 4,322,Lower respiratory infections,3,Rate,1997,172.50716733359954,218.41151049337518,128.79935907566983
1,Deaths,10,Cambodia,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,1997,19368.075047647555,21547.08051626916,17192.37204026305
1,Deaths,10,Cambodia,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,1997,161.39124721715922,179.54857103011966,143.26144231542966
1,Deaths,185,Rwanda,3,Both,1,Under 5,380,Neonatal disorders,1,Number,1997,12073.020245277032,15582.81424678369,8976.097918300415
1,Deaths,185,Rwanda,3,Both,1,Under 5,380,Neonatal disorders,3,Rate,1997,898.7315172600368,1160.0052022336222,668.1925431496421
1,Deaths,185,Rwanda,3,Both,2,Early Neonatal,380,Neonatal disorders,1,Number,1997,9711.607046092686,12236.755411492084,7348.675094504446
1,Deaths,185,Rwanda,3,Both,2,Early Neonatal,380,Neonatal disorders,3,Rate,1997,131295.81569144345,165434.49251428904,99350.21940293071
1,Deaths,185,Rwanda,3,Both,3,Late Neonatal,380,Neonatal disorders,1,Number,1997,1971.7485230524155,2994.221178297687,1211.6683897902944
1,Deaths,185,Rwanda,3,Both,3,Late Neonatal,380,Neonatal disorders,3,Rate,1997,9164.943787320177,13917.529778807597,5631.992392269995
1,Deaths,185,Rwanda,3,Both,4,Post Neonatal,380,Neonatal disorders,1,Number,1997,345.8385323176249,697.5257745976481,157.05889206921086
1,Deaths,185,Rwanda,3,Both,4,Post Neonatal,380,Neonatal disorders,3,Rate,1997,118.49917090380283,239.0023616510753,53.81513843627549
1,Deaths,185,Rwanda,3,Both,5,1 to 4,380,Neonatal disorders,1,Number,1997,43.82614381431867,92.61881725018455,21.49367394343278
1,Deaths,185,Rwanda,3,Both,5,1 to 4,380,Neonatal disorders,3,Rate,1997,4.285838596513955,9.057363189791378,2.10190560588527
1,Deaths,185,Rwanda,3,Both,22,All Ages,380,Neonatal disorders,1,Number,1997,12073.020245277032,15582.81424678369,8976.097918300415
1,Deaths,185,Rwanda,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,1997,156.18956198969164,201.59602836117165,116.12444721811636
1,Deaths,164,Nepal,3,Both,1,Under 5,380,Neonatal disorders,1,Number,1996,23116.6717524337,27023.92372289221,19670.69458915152
1,Deaths,164,Nepal,3,Both,1,Under 5,380,Neonatal disorders,3,Rate,1996,669.8692905482873,783.0926876477811,570.0126025988034
1,Deaths,164,Nepal,3,Both,2,Early Neonatal,380,Neonatal disorders,1,Number,1996,19144.42768393825,21958.807582901623,16596.68893626907
1,Deaths,164,Nepal,3,Both,2,Early Neonatal,380,Neonatal disorders,3,Rate,1996,129442.89479819915,148472.0079792279,112216.64577512069
1,Deaths,164,Nepal,3,Both,3,Late Neonatal,380,Neonatal disorders,1,Number,1996,3680.7997016874733,5093.59971148181,2485.6859140357574
1,Deaths,164,Nepal,3,Both,3,Late Neonatal,380,Neonatal disorders,3,Rate,1996,8491.96814768142,11751.43719097582,5734.72270100839
1,Deaths,164,Nepal,3,Both,4,Post Neonatal,380,Neonatal disorders,1,Number,1996,265.41352173707764,469.50860317694696,136.17808418894606
1,Deaths,164,Nepal,3,Both,4,Post Neonatal,380,Neonatal disorders,3,Rate,1996,38.98286410948096,68.95952382565558,20.001285977757878
1,Deaths,164,Nepal,3,Both,5,1 to 4,380,Neonatal disorders,1,Number,1996,26.030845070907898,51.89778756791502,11.520938147372842
1,Deaths,164,Nepal,3,Both,5,1 to 4,380,Neonatal disorders,3,Rate,1996,0.9598600324606713,1.9136763299032826,0.42482247633495673
1,Deaths,164,Nepal,3,Both,22,All Ages,380,Neonatal disorders,1,Number,1996,23116.6717524337,27023.92372289221,19670.69458915152
1,Deaths,164,Nepal,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,1996,104.92592572061979,122.660832995103,89.28473187828261
1,Deaths,179,Ethiopia,3,Both,1,Under 5,298,HIV/AIDS,1,Number,1996,20453.624007047812,24913.9768663575,16675.047355295002
1,Deaths,179,Ethiopia,3,Both,1,Under 5,298,HIV/AIDS,3,Rate,1996,172.55527942497963,210.18467134628366,140.6776351626602
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,298,HIV/AIDS,1,Number,1996,12393.052327359674,15124.3019182975,10119.902725449998
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,298,HIV/AIDS,3,Rate,1996,493.4615794921604,602.2133786075474,402.950221728911
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,298,HIV/AIDS,1,Number,1996,8060.57167968812,9910.2626011575,6535.22740008
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,298,HIV/AIDS,3,Rate,1996,88.3797436274178,108.66058919589868,71.6551809372774
1,Deaths,179,Ethiopia,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1996,82124.1279741758,103976.44407704832,66048.61313983703
1,Deaths,179,Ethiopia,3,Both,1,Under 5,294,All causes,1,Number,1995,451689.42521738965,472048.9394209783,433026.43024712434
1,Deaths,179,Ethiopia,3,Both,1,Under 5,294,All causes,3,Rate,1995,3911.7570147637894,4088.076113810099,3750.130247751707
1,Deaths,179,Ethiopia,3,Both,2,Early Neonatal,294,All causes,1,Number,1995,97827.2065806653,103641.42089050451,92319.10534537284
1,Deaths,179,Ethiopia,3,Both,2,Early Neonatal,294,All causes,3,Rate,1995,176426.29412074847,186911.928125466,166492.7191721141
1,Deaths,179,Ethiopia,3,Both,3,Late Neonatal,294,All causes,1,Number,1995,42955.97082079578,45404.6757745737,40664.0565201133
1,Deaths,179,Ethiopia,3,Both,3,Late Neonatal,294,All causes,3,Rate,1995,26559.64153207665,28073.67379691551,25142.552799469133
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,294,All causes,1,Number,1995,140261.18814169732,148173.93385633503,132935.88444929646
1,Deaths,179,Ethiopia,3,Both,4,Post Neonatal,294,All causes,3,Rate,1995,5722.178797769005,6044.9918750024335,5423.331354429735
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,294,All causes,1,Number,1995,170645.05967423075,182162.21825708295,159861.4322783501
1,Deaths,179,Ethiopia,3,Both,5,1 to 4,294,All causes,3,Rate,1995,1921.9811639776299,2051.699316387337,1800.5247985029876
1,Deaths,179,Ethiopia,3,Both,22,All Ages,294,All causes,1,Number,1995,910897.411697843,942826.6223344465,881277.1985982655
